xi_t,P_gg_with_CD,P_eg_with_CD,P_ge_with_CD,P_photon_with_CD,concurrence_target,concurrence_without_CD,concurrence_with_CD,bell_fidelity_without_CD,bell_fidelity_with_CD,conditional_bell_fidelity_with_CD,u1,u2,Omega_pi_over_xi,Omega_CD_over_xi
16.76,1.10144093722701e-19,0.59166696990637,0.404151338814047,0.0041816912794865,0.983281262978654,0.0153115857489199,0.978004085921342,0.50254559076392,0.98691119732088,0.991055485401767,0.575545156245741,0.691916015945624,0,0.0440449830009519
16.77,1.10144093722701e-19,0.591236272138792,0.404581207810909,0.00418252005020165,0.983441090789313,0.0153245698150036,0.978167848753029,0.502544905151063,0.986992664351365,0.991138119408406,0.575849479610575,0.691662762357661,0,0.0439365069039148
16.78,1.10144093722701e-19,0.59080656944752,0.405010091954092,0.00418333859829105,0.983599765871138,0.0153375292613048,0.978330461590606,0.502544216858158,0.987073561496109,0.991220171097361,0.576152941199893,0.691410000178413,0,0.0438279373211798
16.79,1.10144093722701e-19,0.590377863565598,0.405437989443744,0.0041841469905613,0.983757293388298,0.0153504640712624,0.978491929483589,0.502543525912248,0.987153891246465,0.991301643032996,0.576455541134954,0.691157730981003,0,0.0437192750965588
16.8,1.10144093722701e-19,0.589950156212486,0.405864898493944,0.00418494529347336,0.983913678502858,0.0153633742287029,0.978652257479984,0.502542832340484,0.987233656093207,0.991382537778812,0.576757279542641,0.690905956331665,0,0.0436105210756313
16.81,1.10144093722701e-19,0.589523449094056,0.406290817332713,0.0041857335731345,0.984068926374657,0.015376259717842,0.978811450626164,0.502542136170121,0.987312858526467,0.99146285789738,0.577058156555453,0.690654677789721,0,0.0435016761057437
16.82,1.10144093722701e-19,0.589097743902592,0.406715744202021,0.00418651189529038,0.984223042161175,0.0153891205232854,0.978969513966751,0.502541437428526,0.987391501035682,0.991542605950276,0.577358172311492,0.690403896907552,0,0.04339274103601
16.83,1.10144093722701e-19,0.588673042316787,0.4071396773578,0.00418728032531738,0.984376031017405,0.0154019566300295,0.979126452544493,0.502540736143174,0.98746958610954,0.99162178449802,0.577657326954459,0.690153615230572,0,0.0432837167173103
16.84,1.10144093722701e-19,0.588249346001738,0.407562615069951,0.00418803892821502,0.984527898095728,0.0154147680234624,0.979282271400145,0.502540032341652,0.987547116235917,0.991700396100005,0.577955620633647,0.689903834297198,0,0.0431746040022926
16.85,1.10144093722701e-19,0.587826656608948,0.407984555622357,0.00418878776859869,0.984678648545785,0.0154275546893648,0.979436975572349,0.502539326051659,0.987624093901827,0.991778443314438,0.578253053503921,0.68965455563883,0,0.0430654037453724
16.86,1.10144093722701e-19,0.587404975776322,0.408405497312889,0.00418952691069246,0.98482828751435,0.0154403166139102,0.979590570097517,0.502538617301008,0.987700521593364,0.991855928698271,0.578549625725723,0.689405780779815,0,0.0429561168027312
16.87,1.10144093722701e-19,0.586984305128165,0.408825438453417,0.00419025641832216,0.984976820145201,0.0154530537836659,0.979743060009707,0.502537906117624,0.987776401795644,0.99193285480714,0.578845337465054,0.68915751123743,0,0.042846744032319
16.88,1.10144093722701e-19,0.586564646275181,0.409244377369814,0.00419097635490864,0.985124251579003,0.0154657661855935,0.979894450340508,0.502537192529549,0.987851736992752,0.992009224195301,0.579140188893472,0.688909748521846,0,0.0427372862938516
16.89,1.10144093722701e-19,0.58614600081447,0.409662312401972,0.00419168678346118,0.985270586953171,0.015478453807049,0.980044746118919,0.50253647656494,0.987926529667681,0.992085039415564,0.579434180188075,0.688662494136114,0,0.0426277444488132
16.9,1.10144093722701e-19,0.585728370329528,0.410079241903804,0.00419238776657118,0.985415831401754,0.0154911166357836,0.980193952371231,0.502535758252071,0.988000782302282,0.992160303019233,0.579727311531502,0.688415749576124,0,0.0425181193604543
16.91,1.10144093722701e-19,0.585311756390243,0.410495164243255,0.00419307936640597,0.985559990055305,0.0155037546599436,0.980342074120907,0.502535037619334,0.988074497377203,0.992235017556038,0.580019583111919,0.688169516330588,0,0.0424084118937926
16.92,1.10144093722701e-19,0.584896160552896,0.410910077802305,0.00419376164470288,0.985703068040763,0.0155163678680708,0.980489116388468,0.502534314695238,0.988147677371835,0.992309185574077,0.580310995123009,0.687923795881014,0,0.0422986229156135
16.93,1.10144093722701e-19,0.584481584360157,0.411323980976983,0.00419443466276351,0.985845070481322,0.0155289562491027,0.980635084191371,0.502533589508411,0.988220324764256,0.992382809619751,0.580601547763969,0.687678589701675,0,0.0421887532944688
16.94,1.10144093722701e-19,0.584068029341085,0.41173687217737,0.00419509848144815,0.985986002496314,0.0155415197923724,0.980779982543892,0.502532862087599,0.988292442031174,0.9924558922377,0.580891241239495,0.687433899259586,0,0.0420788039006784
16.95,1.10144093722701e-19,0.583655497011127,0.412148749827607,0.0041957531611705,0.986125869201081,0.0155540584876086,0.98092381645701,0.502532132461668,0.988364031647872,0.992528435970743,0.58118007575978,0.68718972601448,0,0.0419687756063285
16.96,1.10144093722701e-19,0.583243988872113,0.412559612365898,0.00419639876189249,0.986264675706862,0.0155665723249358,0.981066590938289,0.502531400659607,0.98843509608815,0.992600443359815,0.581468051540502,0.686946071418777,0,0.0418586692852722
16.97,1.10144093722701e-19,0.582833506412262,0.412969458244523,0.0041970353431194,0.986402427120659,0.0155790612948734,0.981208310991763,0.502530666710519,0.988505637824274,0.992671916943905,0.581755168802817,0.686702936917563,0,0.0417484858131314
16.98,1.10144093722701e-19,0.582424051106171,0.413378285929838,0.00419766296389516,0.986539128545124,0.0155915253883364,0.981348981617816,0.502529930643632,0.988575659326912,0.992742859259995,0.582041427773349,0.686460323948559,0,0.0416382260672932
16.99,1.10144093722701e-19,0.582015624414822,0.413786093902284,0.00419828168279785,0.986674785078438,0.0156039645966343,0.981488607813067,0.502529192488294,0.988645163065086,0.992813272842997,0.582326828684185,0.686218233942104,0,0.0415278909269128
17,1.10144093722701e-19,0.581608227785576,0.414192880656392,0.0041988915579354,0.986809401814185,0.0156163789114709,0.981627194570254,0.502528452273971,0.988714151506111,0.992883160225695,0.582611371772861,0.685976668321121,0,0.0414174812729123
17.01,1.10144093722701e-19,0.581201862652175,0.414598644700787,0.00419949264694156,0.98694298384124,0.0156287683249441,0.98176474687812,0.502527710030253,0.988782627115541,0.992952523938679,0.582895057282362,0.685735628501095,0,0.0413069979879815
17.02,1.10144093722701e-19,0.580796530434737,0.415003384558195,0.00420008500697203,0.987075536243644,0.0156411328295449,0.981901269721294,0.502526965786848,0.988850592357113,0.993021366510291,0.583177885461108,0.685495115890048,0,0.0411964419565764
17.03,1.10144093722701e-19,0.580392232539758,0.415407098765445,0.00420066869470081,0.987207064100485,0.0156534724181572,0.982036768080178,0.502526219573586,0.988918049692691,0.993089690466559,0.583459856562949,0.685255131888513,0,0.0410858140649211
17.04,1.10144093722701e-19,0.579988970360109,0.415809785873478,0.00420124376631681,0.987337572485783,0.0156657870840566,0.982171246930831,0.502525471420415,0.988985001582209,0.993157498331139,0.58374097084715,0.685015677889511,0,0.0409751152010062
17.05,1.10144093722701e-19,0.579586745275038,0.416211444447345,0.00420181027752062,0.987467066468371,0.01567807682091,0.982304711244854,0.502524721357407,0.989051450483619,0.993224792625255,0.584021228578397,0.684776755278521,0,0.0408643462545896
17.06,1.10144093722701e-19,0.579185558650163,0.416612073066219,0.00420236828352154,0.987595551111777,0.0156903416227745,0.982437165989277,0.502523969414748,0.98911739885283,0.993291575867641,0.584300630026776,0.68453836543346,0,0.0407535081171964
17.07,1.10144093722701e-19,0.57878541183748,0.417011670323389,0.0042029178390348,0.987723031474106,0.0157025814840964,0.982568616126443,0.502523215622748,0.989182849143656,0.993357850574476,0.584579175467768,0.684300509724656,0,0.040642601682119
17.08,1.10144093722701e-19,0.57838630617535,0.417410234826275,0.00420345899827898,0.987849512607926,0.0157147963997106,0.982699066613894,0.502522460011835,0.989247803807759,0.993423619259334,0.584856865182249,0.684063189514823,0,0.0405316278444166
17.09,1.10144093722701e-19,0.57798824298851,0.41780776519642,0.00420399181497374,0.98797499956015,0.0157269863648387,0.982828522404259,0.502521702612552,0.989312265294595,0.993488884433114,0.585133699456472,0.683826406159036,0,0.0404205875009158
17.1,1.10144093722701e-19,0.577591223588065,0.418204260069501,0.00420451634233762,0.988099497371922,0.0157391513750887,0.982956988445139,0.502520943455564,0.989376236051353,0.993553648603993,0.585409678582065,0.683590161004709,0,0.0403094815502101
17.11,1.10144093722701e-19,0.577195249271489,0.418599718095328,0.00420503263308623,0.988223011078502,0.0157512914264532,0.983084469678996,0.502520182571649,0.989439718522907,0.993617914277358,0.585684802856022,0.683354455391565,0,0.0401983108926606
17.12,1.10144093722701e-19,0.576800321322623,0.41899413793785,0.00420554073943044,0.988345545709149,0.015763406515308,0.983210971043036,0.502519419991704,0.989502715151755,0.993681683955752,0.585959072580696,0.683119290651619,0,0.0400870764303951
17.13,1.10144093722701e-19,0.576406441011675,0.419387518275153,0.00420604071307506,0.988467106287012,0.015775496638411,0.983336497469102,0.50251865574674,0.989565228377965,0.993744960138818,0.58623248806379,0.682884668109146,0,0.0399757790673087
17.14,1.10144093722701e-19,0.576013609595221,0.419779857799465,0.00420653260521747,0.988587697829013,0.0157875617929008,0.983461053883556,0.502517889867882,0.989627260639122,0.993807745323237,0.58650504961835,0.682650589080664,0,0.0398644197090641
17.15,1.10144093722701e-19,0.5756218283162,0.420171155217157,0.00420701646654663,0.988707325345735,0.0157996019762946,0.983584645207173,0.502517122386369,0.989688814370265,0.993870042002673,0.586776757562761,0.6824170548749,0,0.0397529992630899
17.16,1.10144093722701e-19,0.575231098403917,0.420561409248745,0.00420749234724231,0.98882599384131,0.015811617186487,0.983707276355024,0.502516353333553,0.989749892003843,0.993931852667718,0.587047612220733,0.68218406679278,0,0.039641518638583
17.17,1.10144093722701e-19,0.574841421074038,0.420950618628892,0.0042079602969744,0.988943708313305,0.0158236074217482,0.983828952236368,0.502515582740896,0.989810495969649,0.99399317980583,0.587317613921299,0.681951626127391,0,0.0395299787465075
17.18,1.10144093722701e-19,0.574452797528594,0.421338782106407,0.00420842036490257,0.989060473752617,0.0158355726807222,0.983949677754541,0.50251481063997,0.989870628694771,0.994054025901283,0.587586762998806,0.681719734163963,0,0.0394183804995936
17.19,1.10144093722701e-19,0.574065228955978,0.42172589844425,0.00420887259967613,0.989176295143353,0.0158475129624249,0.984069457806844,0.502514037062459,0.989930292603536,0.994114393435104,0.587855059792907,0.68148839217985,0,0.0393067248123397
17.2,1.10144093722701e-19,0.573678716530942,0.422111966419528,0.00420931704943399,0.98929117746273,0.0158594282662423,0.984188297284431,0.502513262040149,0.98998949011745,0.994174284885021,0.588122504648558,0.681257601444496,0,0.0391950126010108
17.21,1.10144093722701e-19,0.5732932614146,0.422496984823499,0.00420975376180499,0.989405125680955,0.0158713185919282,0.984306201072204,0.502512485604938,0.990048223655152,0.994233702725409,0.588389097916,0.68102736321942,0,0.0390832447836394
17.22,1.10144093722701e-19,0.572908864754423,0.422880952461572,0.00421018278390833,0.989518144761124,0.0158831839396027,0.984423174048699,0.502511707788825,0.990106495632347,0.994292649427228,0.588654839950769,0.680797678758187,0,0.0389714222800244
17.23,1.10144093722701e-19,0.572525527684244,0.423263868153306,0.00421060416235427,0.98963023965911,0.0158950243097493,0.984539221085977,0.502510928623913,0.990164308461764,0.994351127457975,0.588919731113673,0.680568549306386,0,0.0388595460117328
17.24,1.10144093722701e-19,0.572143251324251,0.423645730732408,0.00421101794324497,0.989741415323454,0.0159068397032133,0.984654347049518,0.502510148142406,0.990221664553088,0.994409139281626,0.589183771770792,0.680339976101613,0,0.0387476169020982
17.25,1.10144093722701e-19,0.571762036780989,0.424026539046739,0.00421142417217565,0.989851676695261,0.0159186301211993,0.984768556798108,0.50250936637661,0.990278566312918,0.994466687358579,0.589446962293475,0.680111960373434,0,0.0386356358762213
17.26,1.10144093722701e-19,0.57138188514736,0.424406291958308,0.00421182289423584,0.989961028708088,0.0159303955652689,0.984881855183735,0.502508583358928,0.990335016144702,0.994523774145605,0.589709303058323,0.679884503343374,0,0.0385236038609706
17.27,1.10144093722701e-19,0.571002797502622,0.424784988343271,0.00421221415401094,0.990069476287842,0.0159421360373381,0.984994247051477,0.502507799121859,0.990391016448685,0.99458040209579,0.589970794447194,0.679657606224889,0,0.0384115217849808
17.28,1.10144093722701e-19,0.570624774912386,0.425162627091934,0.00421259799558387,0.990177024352674,0.0159538515396751,0.985105737239396,0.502507013697997,0.990446569621858,0.994636573658482,0.590231436847187,0.679431270223343,0,0.0382993905786543
17.29,1.10144093722701e-19,0.570247818428617,0.42553920710875,0.00421297446253704,0.990283677812869,0.0159655420748975,0.985216330578433,0.502506227120028,0.9905016780579,0.994692291279238,0.590491230650639,0.679205496535985,0,0.0381872111741606
17.3,1.10144093722701e-19,0.569871929089633,0.425914727312317,0.00421334359795447,0.990389441570747,0.0159772076459698,0.985326031892297,0.50250543942073,0.990556344147123,0.99474755739977,0.590750176255118,0.678980286351928,0,0.0380749845054363
17.31,1.10144093722701e-19,0.569497107920104,0.426289186635376,0.00421370544442407,0.990494320520554,0.0159888482562009,0.98543484599736,0.502504650632969,0.99061057027642,0.994802374457894,0.591008274063421,0.678755640852123,0,0.0379627115081851
17.32,1.10144093722701e-19,0.569123355931053,0.426662584024811,0.00421406004404019,0.990598319548363,0.016000463909241,0.985542777702551,0.502503860789698,0.990664358829207,0.994856744887477,0.591265524483556,0.678531561209341,0,0.0378503931198779
17.33,1.10144093722701e-19,0.56875067411985,0.427034918441648,0.00421440743840631,0.990701443531967,0.0160120546090791,0.985649831809253,0.502503069923954,0.990717712185376,0.994910671118382,0.591521927928751,0.678308048588143,0,0.0377380302797524
17.34,1.10144093722701e-19,0.568379063470217,0.427406188861049,0.004214747668638,0.990803697340779,0.0160236203600399,0.985756013111191,0.502502278068855,0.990770632721228,0.994964155576418,0.591777484817433,0.678085104144866,0,0.0376256239288144
17.35,1.10144093722701e-19,0.568008524952224,0.427776394272313,0.00421508077536594,0.990905085835728,0.0160351611667809,0.985861326394332,0.502501485257601,0.990823122809435,0.995017200683289,0.592032195573232,0.677862729027595,0,0.0375131750098356
17.36,1.10144093722701e-19,0.567639059522291,0.428145533678874,0.00421540679873929,0.991005613869159,0.0160466770342898,0.985965776436779,0.502500691523468,0.990875184818972,0.995069808856542,0.592286060624972,0.677640924376142,0,0.0374006844673561
17.37,1.10144093722701e-19,0.56727066812318,0.428513606098294,0.00421572577842912,0.991105286284734,0.0160581679678809,0.986069368008666,0.502499896899808,0.990926821115071,0.995121982509513,0.59253908040666,0.677419691322026,0,0.0372881532476823
17.38,1.10144093722701e-19,0.566903351684005,0.428880610562266,0.00421603775363212,0.991204107917327,0.0160696339731923,0.986172105872056,0.502499101420044,0.990978034059164,0.995173724051283,0.592791255357492,0.677199030988445,0,0.0371755822988874
17.39,1.10144093722701e-19,0.566537111120223,0.429246546116607,0.00421634276307438,0.991302083592928,0.0160810750561827,0.986273994780833,0.502498305117672,0.991028826008831,0.995225035886618,0.593042585921829,0.676978944490262,0,0.037062972570813
17.4,1.10144093722701e-19,0.566171947333633,0.429611411821255,0.00421664084501553,0.991399218128544,0.0160924912231281,0.986375039480605,0.502497508026254,0.991079199317746,0.995275920415929,0.593293072549211,0.676759432933976,0,0.0369503250150669
17.41,1.10144093722701e-19,0.565807861212382,0.429975206750269,0.00421693203725284,0.991495516332099,0.0161038824806189,0.986475244708596,0.502496710179415,0.991129156335623,0.995326380035213,0.593542715694334,0.676540497417704,0,0.0368376405850243
17.42,1.10144093722701e-19,0.565444853630957,0.430337929991821,0.0042172163771257,0.991590983002336,0.0161152488355558,0.986574615193548,0.502495911610846,0.991178699408163,0.99537641713601,0.593791515817057,0.676322139031159,0,0.0367249202358274
17.43,1.10144093722701e-19,0.565082925450188,0.430699580648195,0.00421749390152015,0.991685622928722,0.0161265902951472,0.986673155655613,0.502495112354294,0.991227830876998,0.995426034105348,0.594039473382389,0.676104358855624,0,0.036612164924386
17.44,1.10144093722701e-19,0.564722077517245,0.431060157835785,0.00421776464687356,0.991779440891348,0.0161379068669055,0.98677087080626,0.502494312443564,0.991276553079645,0.9954752333257,0.594286588860483,0.675887157963939,0,0.0364993756093764
17.45,1.10144093722701e-19,0.56436231066564,0.431419660685084,0.00421802864917968,0.991872441660837,0.0161491985586434,0.986867765348165,0.502493511912516,0.991324868349445,0.995524017174931,0.594532862726638,0.675670537420471,0,0.0363865532512425
17.46,1.10144093722701e-19,0.564003625715221,0.43177808834069,0.00421828594399354,0.991964629998243,0.0161604653784707,0.986963843975119,0.502492710795059,0.991372779015515,0.99557238802625,0.594778295461286,0.675454498281096,0,0.0362736988121952
17.47,1.10144093722701e-19,0.563646023472177,0.43213543996129,0.00421853656643684,0.992056010654961,0.0161717073347904,0.987059111371919,0.50249190912515,0.991420287402693,0.995620348248162,0.595022887549987,0.67523904159318,0,0.0361608132562129
17.48,1.10144093722701e-19,0.563289504729032,0.432491714719668,0.00421878055120322,0.992146588372632,0.0161829244362955,0.987153572214277,0.502491106936794,0.991467395831488,0.995667900204424,0.595266639483429,0.675024168395551,0,0.0360478975490405
17.49,1.10144093722701e-19,0.562934070264649,0.432846911802691,0.0042190179325639,0.992236367883045,0.016194116691965,0.987247231168712,0.502490304264033,0.991514106618026,0.995715046253991,0.595509551757417,0.674809879718488,0,0.0359349526581904
17.5,1.10144093722701e-19,0.562579720844224,0.433201030411306,0.00421924874437338,0.99232535390805,0.0162052841110602,0.98734009289246,0.502489501140951,0.991560422073995,0.995761788750974,0.595751624872873,0.674596176583689,0,0.0358219795529417
17.51,1.10144093722701e-19,0.562226457219289,0.433554069760539,0.00421947302007527,0.99241355115946,0.016216426703121,0.987432162033367,0.502488697601668,0.991606344506598,0.995808130044589,0.595992859335826,0.674383060004258,0,0.035708979204342
17.52,1.10144093722701e-19,0.561874280127707,0.433906029079488,0.00421969079270833,0.992500964338965,0.0162275444779622,0.987523443229798,0.502487893680334,0.991651876218497,0.995854072479114,0.59623325565741,0.67417053098468,0,0.0355959525852042
17.53,1.10144093722701e-19,0.561523190293677,0.434256907611314,0.00421990209491261,0.992587598138032,0.0162386374456696,0.987613941110536,0.502487089411131,0.991697019507764,0.995899618393843,0.596472814353859,0.673958590520803,0,0.0354829006701099
17.54,1.10144093722701e-19,0.561173188427726,0.434606704613242,0.00422010695893578,0.992673457237825,0.0162497056165959,0.987703660294685,0.502486284828264,0.991741776667826,0.995944770123034,0.596711535946499,0.673747239599815,0,0.0353698244354069
17.55,1.10144093722701e-19,0.560824275226713,0.434955419356551,0.00422030541663953,0.992758546309107,0.0162607490013573,0.987792605391575,0.502485479965963,0.991786149987419,0.995989529995874,0.596949420961748,0.673536479200224,0,0.0352567248592104
17.56,1.10144093722701e-19,0.560476451373825,0.435303051126572,0.0042204974995062,0.992842870012152,0.016271767610829,0.987880781000663,0.502484674858477,0.99183014175053,0.996033900336419,0.59718646993111,0.673326310291837,0,0.0351436029214025
17.57,1.10144093722701e-19,0.560129717538581,0.435649599222677,0.00422068323864543,0.992926432996658,0.0162827614561414,0.987968191711442,0.502483869540068,0.99187375423635,0.996077883463566,0.597422683391164,0.673116733835745,0,0.0350304596036333
17.58,1.10144093722701e-19,0.559784074376822,0.435995062958281,0.00422086266480107,0.99300923990166,0.0162937305486762,0.988054842103343,0.502483064045015,0.991916989719223,0.996121481690994,0.597658061883571,0.672907750784291,0,0.0349172958893195
17.59,1.10144093722701e-19,0.559439522530719,0.436339441660826,0.00422103580835808,0.993091295355438,0.0163046749000623,0.988140736745639,0.502482258407602,0.991959850468592,0.996164697327128,0.597892605955059,0.672699362081063,0,0.0348041127636444
17.6,1.10144093722701e-19,0.559096062628767,0.436682734671787,0.00422120269934967,0.993172603975432,0.0163155945221714,0.988225880197354,0.502481452662121,0.992002338748954,0.99620753267509,0.598126316157425,0.672491568660863,0,0.0346909112135592
17.61,1.10144093722701e-19,0.558753695285785,0.437024941346654,0.00422136336746446,0.993253170368158,0.0163264894271145,0.988310277007169,0.502480646842864,0.992044456819804,0.996249990032661,0.598359193047528,0.672284371449695,0,0.034577692227782
17.62,1.10144093722701e-19,0.558412421102914,0.437366061054935,0.00422151784205389,0.993332999129118,0.0163373596272372,0.988393931713326,0.502479840984122,0.992086206935588,0.996292071692229,0.598591237187284,0.672077771364741,0,0.0344644567967982
17.63,1.10144093722701e-19,0.55807224066762,0.437706093180145,0.00422166615213955,0.993412094842719,0.0163482051351157,0.988476848843539,0.502479035120182,0.992127591345651,0.996333779940757,0.598822449143666,0.67187176931434,0,0.0343512059128601
17.64,1.10144093722701e-19,0.557733154553685,0.438045037119797,0.00422180832642079,0.993490462082186,0.0163590259635526,0.988559032914901,0.502478229285319,0.992168612294192,0.996375117059729,0.599052829488695,0.671666366197973,0,0.0342379405699874
17.65,1.10144093722701e-19,0.557395163321216,0.438382892285405,0.00422194439328237,0.993568105409477,0.0163698221255728,0.98864048843379,0.502477423513799,0.992209272020206,0.996416085325116,0.599282378799438,0.671461562906238,0,0.0341246617639661
17.66,1.10144093722701e-19,0.557058267516634,0.438719658102467,0.0042220743808022,0.993645029375205,0.016380593634419,0.988721219895781,0.502476617839869,0.992249572757441,0.99645668700733,0.599511097658005,0.671257360320834,0,0.034011370492351
17.67,1.10144093722701e-19,0.556722467672681,0.439055334010464,0.00422219831675919,0.993721238518549,0.0163913405035477,0.988801231785557,0.502475812297757,0.99228951673435,0.996496924371182,0.599738986651545,0.671053759314541,0,0.0338980677544626
17.68,1.10144093722701e-19,0.556387764308412,0.439389919462851,0.00422231622864119,0.993796737367177,0.0164020627466247,0.988880528576812,0.502475006921666,0.992329106174037,0.996536799675842,0.599966046372241,0.670850760751199,0,0.0337847545513892
17.69,1.10144093722701e-19,0.556054157929199,0.439723413927051,0.00422242814365302,0.993871530437161,0.0164127603775207,0.98895911473217,0.502474201745774,0.99236834329421,0.996576315174798,0.600192277417306,0.67064836548569,0,0.0336714318859861
17.7,1.10144093722701e-19,0.555721649026729,0.44005581688445,0.00422253408872461,0.993945622232898,0.0164234334103075,0.989036994703092,0.502473396804225,0.992407230307135,0.996615473115813,0.600417680388983,0.670446574363918,0,0.0335581007628753
17.71,1.10144093722701e-19,0.555390238079,0.440387127830384,0.00422263409051919,0.994019017247031,0.0164340818592529,0.989114172929787,0.502472592131129,0.992445769419586,0.996654275740887,0.600642255894537,0.670245388222792,0,0.0334447621884467
17.72,1.10144093722701e-19,0.555059925550323,0.440717346274139,0.00422272817544156,0.99409171996037,0.0164447057388171,0.989190653841128,0.502471787760557,0.992483962832795,0.996692725286215,0.600866004546255,0.670044807890203,0,0.0333314171708572
17.73,1.10144093722701e-19,0.554730711891317,0.44104647173894,0.00422281636964644,0.994163734841807,0.0164553050636476,0.989266441854561,0.502470983726536,0.992521812742409,0.996730823982148,0.60108892696144,0.669844834185011,0,0.0332180667200304
17.74,1.10144093722701e-19,0.554402597538915,0.441374503761942,0.00422289869904695,0.994235066348248,0.0164658798485754,0.989341541376021,0.502470180063047,0.992559321338439,0.996768574053155,0.60131102376241,0.669645467917018,0,0.0331047118476574
17.75,1.10144093722701e-19,0.554075582916353,0.441701441894228,0.00422297518932301,0.994305718924527,0.0164764301086103,0.989415956799844,0.502469376804021,0.992596490805212,0.996805977717779,0.601532295576495,0.669446709886958,0,0.0329913535671962
17.76,1.10144093722701e-19,0.553749668433178,0.442027285700796,0.00422304586592998,0.994375697003333,0.0164869558589365,0.989489692508686,0.502468573983333,0.99263332332133,0.996843037188606,0.60175274303603,0.669248560886472,0,0.0328779928938723
17.77,1.10144093722701e-19,0.55342485448524,0.442352034760556,0.00422311075410721,0.994445005005134,0.0164974571149084,0.989562752873431,0.502467771634801,0.992669821059614,0.996879754672218,0.601972366778357,0.669051021698094,0,0.0327646308446782
17.78,1.10144093722701e-19,0.553101141454697,0.442675688666321,0.00422316987888674,0.994513647338101,0.0165079338920459,0.989635142253115,0.502466969792178,0.992705986187066,0.996916132369159,0.602191167445822,0.668854093095227,0,0.0326512684383732
